display_name,family,variant,seed,experiment,target_column,feature_bundle,anchor_proxy_name,anchor_expected_sign,proxy_index,proxy_name,expected_sign,rho,p_value,adjusted_rho,metric_valid
CMDL,cmdl,,4,economics_cmdl_seed4,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,0.11612835053361982,0.2812772441643064,-0.11612835053361982,True
CMDL,cmdl,,5,economics_cmdl_seed5,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,-0.4120848156105809,6.62962296692767e-05,0.4120848156105809,True
CMDL,cmdl,,5,economics_cmdl_seed5,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,-0.3709097953576838,0.0003744337056988316,0.3709097953576838,True
CMDL,cmdl,,5,economics_cmdl_seed5,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,0.3585467225529217,0.0006031988673097136,-0.3585467225529217,True
CMDL,cmdl,,5,economics_cmdl_seed5,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,-0.7864992427177628,1.084012535338293e-19,0.7864992427177628,True
CMDL,cmdl,,6,economics_cmdl_seed6,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,-0.4873903701877357,1.4656348240554539e-06,0.4873903701877357,True
CMDL,cmdl,,6,economics_cmdl_seed6,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,-0.5322813567679899,9.429194956201092e-08,0.5322813567679899,True
CMDL,cmdl,,6,economics_cmdl_seed6,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,-0.6458032475080132,1.0925612470374252e-11,0.6458032475080132,True
CMDL,cmdl,,6,economics_cmdl_seed6,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,0.39044063259483647,0.0001694326333874097,-0.39044063259483647,True
CMDL,cmdl,,7,economics_cmdl_seed7,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,0.7610719993733702,7.62756424227727e-18,-0.7610719993733702,True
CMDL,cmdl,,7,economics_cmdl_seed7,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,0.759839208908112,9.248972119765176e-18,-0.759839208908112,True
CMDL,cmdl,,7,economics_cmdl_seed7,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,-0.30360106900838896,0.0040337442074335934,0.30360106900838896,True
CMDL,cmdl,,7,economics_cmdl_seed7,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,-0.19811823341318358,0.06426645983481906,0.19811823341318358,True
CMDL,cmdl,,8,economics_cmdl_seed8,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,0.5092811102109824,4.039017520678356e-07,-0.5092811102109824,True
CMDL,cmdl,,8,economics_cmdl_seed8,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,0.47990560388855624,2.231929478677113e-06,-0.47990560388855624,True
CMDL,cmdl,,8,economics_cmdl_seed8,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,-0.1066359057447783,0.3227348338530342,0.1066359057447783,True
CMDL,cmdl,,8,economics_cmdl_seed8,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,0.30860131731886875,0.0034412331142315874,-0.30860131731886875,True
CMDL,cmdl,,9,economics_cmdl_seed9,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,0.6933006938818641,7.10462551332536e-14,-0.6933006938818641,True
CMDL,cmdl,,9,economics_cmdl_seed9,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,0.7014722975590858,2.7056453316199484e-14,-0.7014722975590858,True
CMDL,cmdl,,9,economics_cmdl_seed9,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,-0.28419217357613336,0.007287561194372255,0.28419217357613336,True
CMDL,cmdl,,9,economics_cmdl_seed9,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,-0.2977351977739425,0.004843516058369852,0.2977351977739425,True
CMDL,cmdl,,10,economics_cmdl_seed10,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,0.5134901905533444,3.1196708178424145e-07,-0.5134901905533444,True
CMDL,cmdl,,10,economics_cmdl_seed10,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,0.559860519178613,1.419709409281081e-08,-0.559860519178613,True
CMDL,cmdl,,10,economics_cmdl_seed10,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,0.581962593779719,2.735633156799846e-09,-0.581962593779719,True
CMDL,cmdl,,10,economics_cmdl_seed10,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,-0.335687365714487,0.001387121361115806,0.335687365714487,True
CMDL,cmdl,,11,economics_cmdl_seed11,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,-0.9003381353245749,8.023288431614774e-33,0.9003381353245749,True
CMDL,cmdl,,11,economics_cmdl_seed11,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,-0.9008664717692227,6.457029652499277e-33,0.9008664717692227,True
CMDL,cmdl,,11,economics_cmdl_seed11,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,0.1241062308478039,0.24930729386531733,-0.1241062308478039,True
CMDL,cmdl,,11,economics_cmdl_seed11,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,-0.08305448909865804,0.4417089410262309,0.08305448909865804,True
CMDL,cmdl,,12,economics_cmdl_seed12,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,0.2209150787221303,0.03860570061418002,-0.2209150787221303,True
CMDL,cmdl,,12,economics_cmdl_seed12,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,0.2733436652460287,0.009971953592513622,-0.2733436652460287,True
CMDL,cmdl,,12,economics_cmdl_seed12,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,0.5875629600929874,1.7671431476366295e-09,-0.5875629600929874,True
CMDL,cmdl,,12,economics_cmdl_seed12,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,-0.6779261033426086,4.017353503495429e-13,0.6779261033426086,True
CMDL,cmdl,,13,economics_cmdl_seed13,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,0.8044450706209716,3.7377912044190465e-21,-0.8044450706209716,True
CMDL,cmdl,,13,economics_cmdl_seed13,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,0.7994610968264593,9.852672349656162e-21,-0.7994610968264593,True
CMDL,cmdl,,13,economics_cmdl_seed13,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,-0.3377831002782573,0.0012884724921927825,0.3377831002782573,True
CMDL,cmdl,,13,economics_cmdl_seed13,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,-0.14462329611496602,0.1788293629188045,0.14462329611496602,True
CMDL,cmdl,,14,economics_cmdl_seed14,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,0.17979289211369803,0.09370292851078146,-0.17979289211369803,True
CMDL,cmdl,,14,economics_cmdl_seed14,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,0.16482335951533938,0.1248849037591765,-0.16482335951533938,True
CMDL,cmdl,,14,economics_cmdl_seed14,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,0.21284914233383823,0.04647751936334193,-0.21284914233383823,True
CMDL,cmdl,,14,economics_cmdl_seed14,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,0.6838082490930225,2.0965154381129104e-13,-0.6838082490930225,True
CMDL,cmdl,,15,economics_cmdl_seed15,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,0.6778380472685007,4.056194769823187e-13,-0.6778380472685007,True
CMDL,cmdl,,15,economics_cmdl_seed15,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,0.6720615688070164,7.570664926658612e-13,-0.6720615688070164,True
CMDL,cmdl,,15,economics_cmdl_seed15,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,0.42516994822302845,3.641272896076497e-05,-0.42516994822302845,True
CMDL,cmdl,,15,economics_cmdl_seed15,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,0.5172061568807017,2.476401277364418e-07,-0.5172061568807017,True
CMDL,cmdl,,16,economics_cmdl_seed16,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,0.7968194146032195,1.628920982424687e-20,-0.7968194146032195,True
CMDL,cmdl,,16,economics_cmdl_seed16,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,0.7690465288295587,2.1304462446592684e-18,-0.7690465288295587,True
CMDL,cmdl,,16,economics_cmdl_seed16,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,-0.48296995526751435,1.8811400380430535e-06,0.48296995526751435,True
CMDL,cmdl,,16,economics_cmdl_seed16,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,0.35104434503892085,0.0007982596088682189,-0.35104434503892085,True
CMDL,cmdl,,17,economics_cmdl_seed17,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,-0.8510443450389209,8.749656786999635e-26,0.8510443450389209,True
CMDL,cmdl,,17,economics_cmdl_seed17,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,-0.8725828607657358,1.701573869876215e-28,0.8725828607657358,True
CMDL,cmdl,,17,economics_cmdl_seed17,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,-0.3605367898277623,0.0005593484817062235,0.3605367898277623,True
CMDL,cmdl,,17,economics_cmdl_seed17,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,0.08189214892043255,0.4481471799132657,-0.08189214892043255,True
CMDL,cmdl,,18,economics_cmdl_seed18,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,-0.8256313620513543,4.347799091807991e-23,0.8256313620513543,True
CMDL,cmdl,,18,economics_cmdl_seed18,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,-0.8594096720791802,8.764173030202788e-27,0.8594096720791802,True
CMDL,cmdl,,18,economics_cmdl_seed18,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,-0.3768976083970273,0.0002951712262130646,0.3768976083970273,True
CMDL,cmdl,,18,economics_cmdl_seed18,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,0.18740093691662854,0.08040069345007697,-0.18740093691662854,True
CMDL,cmdl,,19,economics_cmdl_seed19,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,1,effective_labor_anchor,-1.0,-0.9480997499207496,1.4507364644195092e-44,0.9480997499207496,True
CMDL,cmdl,,19,economics_cmdl_seed19,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,2,employment_level,-1.0,-0.9585960339544223,1.0909159840855683e-48,0.9585960339544223,True
CMDL,cmdl,,19,economics_cmdl_seed19,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,3,hc_level,-1.0,-0.1329470606882463,0.21690061741779593,0.1329470606882463,True
CMDL,cmdl,,19,economics_cmdl_seed19,ctfp,effective_labor_aware,proxy_effective_labor_anchor,-1.0,4,hc_trend,-1.0,-0.0004578915853615583,0.9966217777389567,0.0004578915853615583,True
