entity_id,z_true,z_pred,proxy_1_true,proxy_1_pred,proxy_2_true,proxy_2_pred,proxy_3_true,proxy_3_pred
19,0.6316644,-0.15441407,0.57985437,-0.23223795,0.78189605,-0.039261285,0.59864515,-0.9580716
20,0.75808775,0.02153927,0.780913,-0.14738183,0.85093415,-0.17095076,0.46231288,-0.8281297
21,0.35452595,-0.39802945,0.28234392,-0.3497251,0.58291674,0.14306876,0.7378465,-1.137982
22,0.970698,0.16345638,0.9828869,-0.07894018,0.9560854,-0.27716637,0.34526718,-0.72332364
23,0.8931211,0.12569271,0.9462887,-0.09715227,0.9532109,-0.24890274,0.39328244,-0.7512122
24,0.7783835,0.05104728,0.7811741,-0.13315114,0.88226485,-0.19303556,0.4172498,-0.806338
25,0.19463871,-0.53382266,0.21125466,-0.41521338,0.43607122,0.24470103,0.97364426,-1.2382656
26,0.466721,-0.20373906,0.5493221,-0.25602564,0.7034268,-0.0023447839,0.6332348,-0.9944982
27,0.043803766,-0.5741752,-0.014597836,-0.434674,0.2718285,0.27490222,0.9831317,-1.268066
28,0.1542895,-0.5562889,0.17949703,-0.42604807,0.30120626,0.26151553,0.94068784,-1.254857
29,0.68304896,-0.037662074,0.706906,-0.17593256,0.7681701,-0.12664247,0.49711066,-0.87185
30,0.7447622,0.01325281,0.7586073,-0.1513781,0.86575055,-0.16474889,0.4633275,-0.8342493
31,0.96750975,0.16483875,0.9620766,-0.07827351,0.9703919,-0.27820098,0.3307527,-0.7223028
32,0.32582536,-0.39577228,0.4030787,-0.34863654,0.4360616,0.14137942,0.75948757,-1.1363151
33,0.3704597,-0.34373587,0.37972662,-0.3235412,0.6241937,0.1024336,0.72115266,-1.0978861
34,0.46955582,-0.34083402,0.37732792,-0.32214174,0.70246124,0.100261755,0.7619968,-1.0957431
35,0.18947136,-0.5083253,0.10894364,-0.4029169,0.48063406,0.22561792,0.8501225,-1.2194357
36,0.12992151,-0.5556137,0.12670198,-0.42572245,0.3051691,0.26101017,0.891496,-1.2543583
37,0.47570494,-0.2722863,0.5439573,-0.28908357,0.72030306,0.0489583,0.7579529,-1.0451205
38,0.22690935,-0.49146438,0.28872347,-0.39478546,0.49940208,0.21299864,0.93272,-1.2069839
39,0.669814,-0.04501833,0.69286114,-0.17948021,0.86189103,-0.121136785,0.5155602,-0.8772826
40,0.4371519,-0.332044,0.44064558,-0.31790262,0.6245599,0.093683004,0.7459468,-1.0892516
41,0.8326782,0.0578288,0.7708173,-0.12988065,0.9535854,-0.19811109,0.40711612,-0.80132985
42,0.7002651,-0.06923853,0.7617556,-0.19116077,0.87623906,-0.10300957,0.60539836,-0.8951693
43,0.31236663,-0.4205727,0.3507323,-0.3605969,0.47636557,0.1599409,0.7778283,-1.1546303
44,0.8322598,-0.00063468516,0.7707294,-0.15807554,0.885073,-0.15435502,0.4967577,-0.84450525
45,0.80476433,0.091681406,0.83823484,-0.11355473,0.8603927,-0.22344753,0.38344485,-0.77632964
46,0.38747838,-0.34298658,0.38919944,-0.32317984,0.5586082,0.1018728,0.69353026,-1.0973328
47,0.2883281,-0.4252624,0.3047086,-0.3628586,0.5976158,0.16345082,0.8301303,-1.1580937
48,0.6824955,-0.10594745,0.56220275,-0.2088642,0.84211206,-0.07553536,0.5260349,-0.92227894
49,0.13975248,-0.49040258,0.16148172,-0.3942734,0.45868582,0.21220396,0.7938533,-1.2061998
50,0.1999082,-0.47724277,0.16887526,-0.3879269,0.47813353,0.20235471,0.7770306,-1.1964812
51,0.00736227,-0.5754065,0.084849596,-0.4352678,0.10514239,0.27582377,1.0392921,-1.2689754
52,0.78692436,-0.0066432655,0.75694984,-0.16097327,0.92981017,-0.149858,0.5052477,-0.8489426
53,0.66485083,-0.07610156,0.67707694,-0.19447057,0.8276899,-0.09787304,0.5487974,-0.9002377
54,0.7051654,-0.05141343,0.65983975,-0.18256435,0.831996,-0.11635047,0.49837682,-0.88200545
55,0.78072906,0.07275061,0.80085725,-0.12268439,0.9360795,-0.20927908,0.39791653,-0.79031
56,0.45891577,-0.23553486,0.4523528,-0.27135965,0.7552096,0.021452276,0.6397206,-1.0179795
57,0.5687412,-0.20838155,0.5255731,-0.25826457,0.7647704,0.0011298113,0.6462114,-0.9979267
58,0.139797,-0.537463,0.14039686,-0.416969,0.4436648,0.24742559,0.94712377,-1.240954
59,0.11453007,-0.5652024,0.15872562,-0.43034676,0.36751404,0.26818672,1.0420307,-1.2614396
60,0.66840297,-0.14207743,0.657632,-0.22628841,0.71237427,-0.04849445,0.6163413,-0.94896096
61,0.47109622,-0.30816942,0.447067,-0.30638877,0.6920282,0.075814456,0.73898405,-1.0716202
62,0.5652361,-0.1661305,0.48111746,-0.23788837,0.6861104,-0.030492315,0.5202676,-0.9667242
63,0.76499885,-0.0148216635,0.7233067,-0.16491742,0.8977231,-0.143737,0.49202064,-0.8549824
64,0.6347183,-0.025939181,0.6492227,-0.17027901,0.72252184,-0.13541627,0.43441677,-0.8631927
65,0.5535794,-0.19948004,0.55643296,-0.25397167,0.71926093,-0.0055323797,0.63661224,-0.9913529
66,0.55920714,-0.18230139,0.5960597,-0.24568702,0.75505924,-0.01838947,0.648462,-0.9786664
67,0.3039501,-0.39398354,0.3159837,-0.34777388,0.5791451,0.14004067,0.75023955,-1.1349941
68,0.030817835,-0.5810916,0.021388235,-0.43800953,0.18588084,0.2800787,1.0215052,-1.2731738
69,0.4367174,-0.29025757,0.416046,-0.2977505,0.68820727,0.06240862,0.68034124,-1.0583923
70,0.21458468,-0.4467979,0.20841372,-0.3732444,0.5067826,0.17956874,0.74515504,-1.1739976
71,0.40852866,-0.30432546,0.34046385,-0.30453494,0.5613477,0.0729375,0.59151506,-1.0687815
72,0.8534031,0.08596213,0.8177942,-0.116312936,0.96314347,-0.21916702,0.38766146,-0.78055334
73,0.23393948,-0.48335463,0.24432346,-0.39087445,0.54085684,0.20692903,0.9059459,-1.2009948
74,0.05830274,-0.5708839,0.054673,-0.43308675,0.31252286,0.27243894,0.9640248,-1.2656354
75,0.2813839,-0.43243796,0.2374205,-0.36631912,0.4992503,0.16882126,0.7253031,-1.1633928
76,0.29359376,-0.4662342,0.24696673,-0.38261786,0.5230471,0.19411552,0.8366726,-1.1883514
77,0.6619165,-0.0582297,0.75225693,-0.1858516,0.74101794,-0.11124895,0.5572819,-0.88703924
78,0.55703217,-0.19096376,0.5024036,-0.24986458,0.7712675,-0.011906255,0.6031954,-0.9850636
79,0.78389823,0.019230291,0.6877757,-0.14849536,0.9341159,-0.16922264,0.4195087,-0.82983494
80,0.66431355,-0.07197495,0.6362838,-0.19248044,0.7588923,-0.100961536,0.5006307,-0.89719015
81,0.40638685,-0.329408,0.4288511,-0.31663138,0.62754947,0.09171012,0.732784,-1.087305
82,0.8140204,0.077615514,0.8330213,-0.12033822,0.97156554,-0.21292013,0.41218945,-0.7867173
83,0.16697292,-0.51883894,0.08943789,-0.40798727,0.46465236,0.2334867,0.86571586,-1.2272002
84,0.022712072,-0.57776976,0.081228174,-0.43640754,0.17083254,0.27759254,0.97721684,-1.2707206
85,0.09004786,-0.5636504,0.10835859,-0.42959827,0.40250793,0.26702514,1.046008,-1.2602935
86,0.72235936,-0.053537443,0.72600186,-0.18358868,0.85832727,-0.114760794,0.55085105,-0.883574
87,0.46187723,-0.2844811,0.41748002,-0.2949647,0.6971017,0.058085315,0.67532814,-1.0541264
88,0.16127178,-0.51487553,0.17775196,-0.40607587,0.35783473,0.23052035,0.8036575,-1.2242731
89,0.50104475,-0.2792912,0.3922131,-0.2924618,0.6491825,0.054201018,0.62518823,-1.0502937
90,0.1523121,-0.52587616,0.13691954,-0.41138107,0.49197647,0.2387536,0.9514462,-1.2323971
91,0.69632035,-0.04990767,0.64581054,-0.18183817,0.8527128,-0.11747744,0.49120414,-0.8808934
92,0.44615626,-0.3085332,0.43122715,-0.30656418,0.67767894,0.076086715,0.7201971,-1.0718889
93,0.38102123,-0.31035495,0.36321017,-0.30744275,0.6731214,0.07745018,0.67333335,-1.0732342
94,0.3015121,-0.3853169,0.3018449,-0.34359428,0.68547904,0.13355426,0.80065316,-1.1285938
95,0.6302826,-0.092614606,0.70552635,-0.20243423,0.7987082,-0.08551411,0.589293,-0.9124326
96,0.36181262,-0.3529176,0.3588315,-0.32796922,0.5925622,0.10930552,0.70580834,-1.1046668
97,0.08764992,-0.5749747,0.11024074,-0.43505958,0.2513516,0.27550063,0.9735883,-1.2686565
98,0.1180059,-0.5406699,0.17498347,-0.4185156,0.36276278,0.24982575,0.90236783,-1.2433224
99,0.9618977,0.14800039,0.9857309,-0.086394064,0.9645585,-0.26559857,0.37578788,-0.73473793
100,0.9085807,0.15649983,0.8124319,-0.08229508,0.93557566,-0.27195984,0.2594759,-0.7284611
101,0.69970715,-0.09052287,0.6212165,-0.20142546,0.90808773,-0.08707964,0.5572022,-0.91088784
102,0.26586998,-0.42118907,0.22809726,-0.36089417,0.4367444,0.16040221,0.6582533,-1.1550854
103,0.96917635,0.15283716,0.94064283,-0.08406146,1.1115394,-0.26921856,0.34440795,-0.731166
104,0.7787509,0.06745103,0.7493734,-0.12524019,0.9068853,-0.20531268,0.3729241,-0.7942238
105,0.7168902,-0.02938278,0.7012807,-0.17193975,0.85191625,-0.13283896,0.49365658,-0.86573577
106,0.4493615,-0.28208667,0.49087882,-0.29380995,0.6884382,0.056293234,0.7205341,-1.052358
107,0.27224156,-0.47329205,0.23610201,-0.3860216,0.568903,0.19939786,0.8949501,-1.1935636
108,0.09639096,-0.57931525,0.045458112,-0.43715286,0.26386493,0.27874923,1.002655,-1.2718619
109,0.9026024,0.13630101,0.8925568,-0.09203626,1.0237545,-0.25684234,0.34494525,-0.743378
110,0.4557763,-0.25158775,0.5321662,-0.2791014,0.68201506,0.033466805,0.6945136,-1.0298345
111,0.20236337,-0.468944,0.28451106,-0.3839247,0.4308552,0.19614364,0.8089367,-1.1903526
112,0.30595663,-0.38384807,0.28240702,-0.3428859,0.576881,0.13245493,0.703628,-1.1275091
113,0.5792196,-0.18280275,0.6126868,-0.24592881,0.73277926,-0.018014232,0.6548065,-0.9790367
114,0.17677279,-0.52493316,0.05107412,-0.4109263,0.37914887,0.23804782,0.7877194,-1.2317007
115,0.8566143,0.08129184,0.81323725,-0.118565254,0.93853706,-0.21567161,0.3909606,-0.78400236
116,0.75851953,-0.0022827536,0.7452172,-0.15887035,0.862573,-0.15312155,0.4797142,-0.8457223
117,0.71946293,-0.06167017,0.6665148,-0.18751082,0.8853212,-0.10867398,0.53116596,-0.8895801
118,0.43209305,-0.29420054,0.45230755,-0.29965204,0.68655586,0.06535967,0.7130968,-1.0613042
119,0.62730885,-0.05413814,0.7341502,-0.18387838,0.78745586,-0.11431121,0.54476196,-0.88401765
120,0.584098,-0.13674124,0.5445378,-0.22371496,0.71006924,-0.052488238,0.52579665,-0.9450202
121,0.6498466,-0.119073346,0.60318476,-0.21519436,0.8024199,-0.06571149,0.56265783,-0.93197244
122,0.08444432,-0.57813853,0.08712928,-0.43658537,0.25040245,0.27786854,0.9881487,-1.270993
123,0.4158074,-0.28483814,0.45462656,-0.2951369,0.63644975,0.05835253,0.6746567,-1.0543901
124,0.041614175,-0.5693834,0.07040664,-0.4323631,0.21386413,0.27131587,0.8948434,-1.2645273
125,0.4939908,-0.21071531,0.49042183,-0.25939006,0.71660167,0.0028764769,0.6069724,-0.9996502
126,0.32986122,-0.4451483,0.339828,-0.37244886,0.4979573,0.1783341,0.8392469,-1.1727794
127,0.14452419,-0.53600496,0.21004157,-0.41626585,0.36690623,0.24633433,0.91791445,-1.2398772
128,0.103402965,-0.56761706,-0.023117939,-0.43151125,0.26085505,0.2699939,0.9121945,-1.2632228
129,0.5876446,-0.22318085,0.5313576,-0.26540175,0.8040856,0.012206109,0.69350684,-1.008856
130,0.17059296,-0.5472597,0.10882069,-0.4216936,0.3690622,0.25475776,0.892946,-1.2481889
131,0.9251201,0.16100304,1.0097038,-0.08012334,0.897657,-0.2753302,0.36549032,-0.72513545
132,0.5810611,-0.078878,0.6766793,-0.19580954,0.6755563,-0.09579506,0.52600104,-0.9022881
133,0.3468698,-0.41788262,0.32463044,-0.35929957,0.56162566,0.15792756,0.7998527,-1.1526437
134,0.5909155,-0.17113696,0.60360265,-0.2403028,0.6755248,-0.026745308,0.61341816,-0.9704215
135,0.022803871,-0.57502055,-0.0075169206,-0.4350817,0.21791798,0.27553493,0.9510889,-1.2686903
136,0.9585592,0.13315707,0.9251369,-0.09355247,1.0074698,-0.25448933,0.36906222,-0.74569976
137,0.48230344,-0.27718896,0.5058287,-0.29144797,0.60598683,0.05262762,0.6906344,-1.0487411
138,0.7827352,0.056506604,0.728434,-0.1305183,0.89707524,-0.1971215,0.3773393,-0.8023063
139,0.08273,-0.5611699,0.106161915,-0.428402,0.24528179,0.26516864,0.8747507,-1.2584616
140,0.48665833,-0.20978396,0.5241339,-0.2589409,0.7102953,0.002179421,0.6271054,-0.9989624
141,0.49070698,-0.21564852,0.5668939,-0.26176918,0.67737055,0.006568658,0.6581908,-1.0032934
142,0.93782645,0.14108893,0.9519444,-0.089727215,0.935882,-0.2604258,0.36825612,-0.73984206
143,0.57172805,-0.22207393,0.5437218,-0.26486793,0.73451596,0.011377654,0.6713291,-1.0080385
144,0.4734894,-0.36034584,0.41885865,-0.3315516,0.5614347,0.114865065,0.75313157,-1.1101526
145,0.26697567,-0.36153358,0.4008154,-0.3321244,0.49542025,0.11575401,0.71143305,-1.1110297
146,0.331569,-0.40320188,0.31526858,-0.35221958,0.5607936,0.14693998,0.7579307,-1.141802
147,0.5206724,-0.24578865,0.4622195,-0.2763047,0.7520033,0.029126558,0.66306597,-1.0255519
148,0.43891147,-0.36440033,0.3604552,-0.33350694,0.6992118,0.11789958,0.800528,-1.1131469
149,0.02161208,-0.57540756,0.030639997,-0.43526834,0.1293009,0.27582458,0.9774164,-1.2689761
150,0.8262919,0.06988917,0.8585929,-0.12406436,0.81814575,-0.20713748,0.4302262,-0.79242325
151,0.8961608,0.12157956,0.87566143,-0.099135906,1.0436685,-0.24582432,0.3635434,-0.75424975
152,0.14024909,-0.54203826,0.22781318,-0.41917548,0.31655207,0.25084987,0.93265676,-1.2443328
153,0.55403614,-0.18773116,0.57080466,-0.2483056,0.6987111,-0.014325642,0.62148803,-0.9826763
154,0.10857574,-0.53298706,0.17223297,-0.41481042,0.31250927,0.24407563,0.83516896,-1.2376485
155,0.6722401,-0.061982974,0.67131805,-0.18766166,0.77252525,-0.10843987,0.51145905,-0.88981104
156,0.2812338,-0.43124813,0.27695042,-0.3657453,0.44076806,0.16793075,0.7183143,-1.1625141
157,0.65942264,0.014826745,0.6847311,-0.15061904,0.7846057,-0.16592687,0.4037551,-0.83308697
158,0.72699463,0.022997439,0.76819897,-0.1466786,0.8669392,-0.1720421,0.45362535,-0.8270529
159,0.7686475,-0.014240041,0.6995139,-0.16463692,0.92060536,-0.14417231,0.4802877,-0.8545528
160,0.107740946,-0.5390528,0.23282756,-0.4177357,0.35029906,0.24861543,0.94493574,-1.242128
161,0.91601187,0.11500782,0.90724814,-0.10230522,0.9999658,-0.2409058,0.3916087,-0.759103
162,0.23021398,-0.4627388,0.29592955,-0.38093215,0.45243675,0.19149946,0.8159913,-1.18577
163,0.037412558,-0.5819178,0.012259642,-0.438408,0.23494035,0.28069708,1.0524758,-1.2737839
164,0.5548525,-0.20489825,0.5307634,-0.2565847,0.7225836,-0.0014772057,0.6280923,-0.9953543
165,0.3709223,-0.2880327,0.35801983,-0.29667753,0.6590167,0.060743455,0.6221361,-1.0567492
166,0.82978976,0.12472712,0.78638774,-0.09761794,0.8698511,-0.24818006,0.2973285,-0.7519253
167,0.8082515,0.036189303,0.7576605,-0.14031662,0.85098237,-0.18191534,0.42366594,-0.81731063
168,0.31713888,-0.3668114,0.37556958,-0.3346697,0.55028516,0.119704105,0.72388506,-1.1149274
169,0.9528994,0.18692884,0.94990927,-0.06762024,1.0312473,-0.29473394,0.2817326,-0.7059892
170,0.29091784,-0.43366235,0.24311267,-0.3669096,0.56869185,0.16973764,0.78472686,-1.164297
171,0.51505715,-0.22640763,0.5490501,-0.2669579,0.71695834,0.014621146,0.6762973,-1.011239
172,0.25596508,-0.4732678,0.20162348,-0.3860099,0.5052955,0.1993797,0.8097632,-1.1935457
173,0.93604356,0.10616898,0.8722093,-0.10656788,0.88541085,-0.23429053,0.38077137,-0.76563054
174,0.16460782,-0.54275894,0.14618282,-0.41952306,0.35204917,0.25138924,0.8797251,-1.2448651
175,0.04491062,-0.5567595,0.10413161,-0.426275,0.092182525,0.26186773,0.889989,-1.2552044
176,0.43509707,-0.3020429,0.38664553,-0.30343413,0.73633075,0.07122916,0.7102679,-1.0670958
177,0.99237555,0.22963536,1.0326596,-0.04702438,0.93632203,-0.32669696,0.2465615,-0.67445034
178,0.89167726,0.10892568,0.9151875,-0.10523842,0.94734603,-0.23635373,0.40463474,-0.7635947
179,0.748608,-0.0060019493,0.7387553,-0.16066399,0.8798239,-0.15033798,0.4842757,-0.84846896
180,0.8907925,0.1765586,0.9316253,-0.07262144,0.98618597,-0.28697252,0.291402,-0.71364766
181,0.8934466,0.045553073,0.775465,-0.13580081,0.99781466,-0.18892351,0.43694293,-0.8103955
182,0.5188584,-0.26417124,0.46527568,-0.28517,0.6226769,0.04288472,0.64199847,-1.0391275
183,0.31592906,-0.37888527,0.36479807,-0.34049252,0.6564494,0.12874061,0.8059553,-1.123844
184,0.7720124,0.010146946,0.7524973,-0.15287594,0.831753,-0.16242436,0.46019253,-0.83654296
185,0.66166127,-0.15727319,0.64594984,-0.2336168,0.7601346,-0.037121426,0.6443968,-0.9601831
186,0.37365773,-0.27963102,0.46737906,-0.2926257,0.67091805,0.054455344,0.6900949,-1.0505446
187,0.09446667,-0.5601919,0.13935518,-0.42793036,0.3409347,0.2644367,0.957107,-1.2577393
188,0.74678963,0.004972294,0.81239706,-0.15537149,0.89752686,-0.15855147,0.51609796,-0.84036446
189,0.26246053,-0.40262294,0.2958981,-0.35194036,0.53020054,0.14650668,0.722638,-1.1413743
190,0.9368132,0.1873563,0.9412033,-0.06741409,0.938691,-0.29505387,0.2770391,-0.7056735
191,0.24097058,-0.44888073,0.32926595,-0.3742489,0.5816598,0.1811276,0.9026797,-1.1755358
192,0.122757934,-0.53695184,0.13615663,-0.41672248,0.42127612,0.24704301,0.9147022,-1.2405765
193,0.8311127,0.059421226,0.84175956,-0.12911269,0.85424656,-0.19930291,0.43906316,-0.80015385
194,0.15328431,-0.5479829,0.15645458,-0.42204237,0.32312617,0.255299,0.8900131,-1.2487229
195,0.17926832,-0.50701773,0.17508252,-0.40228632,0.51777285,0.22463931,0.9214584,-1.2184701
196,0.5993828,-0.13534506,0.5999837,-0.22304162,0.7872595,-0.05353319,0.5827532,-0.9439891
197,0.874562,0.103573985,0.86390907,-0.107819356,0.87835276,-0.23234834,0.37987638,-0.76754695
198,0.19643466,-0.53812355,0.1572645,-0.41728756,0.37756795,0.24791996,0.88933486,-1.2414418
199,0.3103237,-0.43095148,0.3308651,-0.36560223,0.46326488,0.16770872,0.7763325,-1.162295
