entity_id,z_true,z_pred,proxy_1_true,proxy_1_pred,proxy_2_true,proxy_2_pred,proxy_3_true,proxy_3_pred
74,0.05830274,0.38746637,0.054673,0.045077913,0.31252286,-0.42157006,0.9640248,-0.539362
75,0.2813839,0.50172734,0.2374205,0.10937563,0.4992503,-0.49836472,0.7253031,-0.44539094
76,0.29359376,0.48030958,0.24696673,0.097323276,0.5230471,-0.48396987,0.8366726,-0.46300545
77,0.6619165,0.7161257,0.75225693,0.23002335,0.74101794,-0.6424616,0.5572819,-0.26906443
78,0.55703217,0.63915,0.5024036,0.18670706,0.7712675,-0.5907263,0.6031954,-0.33237115
79,0.78389823,0.7368739,0.6877757,0.24169892,0.9341159,-0.6564064,0.4195087,-0.2520006
80,0.66431355,0.7032303,0.6362838,0.22276677,0.7588923,-0.6337946,0.5006307,-0.27966994
81,0.40638685,0.57286465,0.4288511,0.14940651,0.62754947,-0.546176,0.732784,-0.38688588
82,0.8140204,0.76962936,0.8330213,0.2601313,0.97156554,-0.6784213,0.41218945,-0.22506173
83,0.16697292,0.42259705,0.08943789,0.06484689,0.46465236,-0.44518134,0.86571586,-0.5104697
84,0.022712072,0.38491607,0.081228174,0.04364279,0.17083254,-0.419856,0.97721684,-0.54145944
85,0.09004786,0.39267293,0.10835859,0.048007783,0.40250793,-0.4250694,1.046008,-0.53508
86,0.72235936,0.71595263,0.72600186,0.22992596,0.85832727,-0.64234525,0.55085105,-0.2692068
87,0.46187723,0.5893201,0.41748002,0.15866645,0.6971017,-0.5572357,0.67532814,-0.3733525
88,0.16127178,0.45312113,0.17775196,0.082023606,0.35783473,-0.46569654,0.8036575,-0.4853659
89,0.50104475,0.5916378,0.3922131,0.15997066,0.6491825,-0.5587934,0.62518823,-0.37144637
90,0.1523121,0.42176932,0.13691954,0.06438111,0.49197647,-0.44462502,0.9514462,-0.5111504
91,0.69632035,0.71019745,0.64581054,0.22668736,0.8527128,-0.6384772,0.49120414,-0.27394
92,0.44615626,0.58050025,0.43122715,0.15370326,0.67767894,-0.55130786,0.7201971,-0.38060617
93,0.38102123,0.57055396,0.36321017,0.14810622,0.6731214,-0.544623,0.67333335,-0.38878626
94,0.3015121,0.5185933,0.3018449,0.11886656,0.68547904,-0.5097003,0.80065316,-0.43151996
95,0.6302826,0.69988465,0.70552635,0.22088407,0.7987082,-0.63154596,0.589293,-0.2824215
96,0.36181262,0.55470204,0.3588315,0.13918592,0.5925622,-0.5339689,0.70580834,-0.40182325
97,0.08764992,0.39621425,0.11024074,0.05000058,0.2513516,-0.4274495,0.9735883,-0.5321675
98,0.1180059,0.43267044,0.17498347,0.07051546,0.36276278,-0.45195165,0.90236783,-0.50218505
99,0.9618977,0.8014224,0.9857309,0.2780221,0.9645585,-0.6997894,0.37578788,-0.19891433
100,0.9085807,0.7924069,0.8124319,0.27294883,0.93557566,-0.69373006,0.2594759,-0.2063289
101,0.69970715,0.6884295,0.6212165,0.21443793,0.90808773,-0.62384695,0.5572022,-0.29184252
102,0.26586998,0.51003194,0.22809726,0.114048846,0.4367444,-0.50394624,0.6582533,-0.43856105
103,0.96917635,0.7982464,0.94064283,0.27623487,1.1115394,-0.6976548,0.34440795,-0.20152637
104,0.7787509,0.76048154,0.7493734,0.25498357,0.9068853,-0.67227304,0.3729241,-0.23258512
105,0.7168902,0.7234049,0.7012807,0.23411953,0.85191625,-0.6473539,0.49365658,-0.26307788
106,0.4493615,0.59980214,0.49087882,0.16456495,0.6884382,-0.5642806,0.7205341,-0.36473182
107,0.27224156,0.46757832,0.23610201,0.09015906,0.568903,-0.4754132,0.8949501,-0.47347593
108,0.09639096,0.37720716,0.045458112,0.039304778,0.26386493,-0.41467485,1.002655,-0.5477994
109,0.9026024,0.7918538,0.8925568,0.27263758,1.0237545,-0.6933583,0.34494525,-0.20678382
110,0.4557763,0.6189457,0.5321662,0.17533755,0.68201506,-0.577147,0.6945136,-0.34898767
111,0.20236337,0.490797,0.28451106,0.103224844,0.4308552,-0.49101844,0.8089367,-0.45438033
112,0.30595663,0.52856565,0.28240702,0.124478266,0.576881,-0.5164027,0.703628,-0.42331848
113,0.5792196,0.65577567,0.6126868,0.19606276,0.73277926,-0.6019004,0.6548065,-0.3186978
114,0.17677279,0.42094576,0.05107412,0.06391767,0.37914887,-0.44407153,0.7877194,-0.5118277
115,0.8566143,0.76995087,0.81323725,0.2603122,0.93853706,-0.6786374,0.3909606,-0.22479731
116,0.75851953,0.7369008,0.7452172,0.24171406,0.862573,-0.65642446,0.4797142,-0.2519785
117,0.71946293,0.70642626,0.6665148,0.22456521,0.8853212,-0.6359426,0.53116596,-0.27704152
118,0.43209305,0.5896648,0.45230755,0.15886042,0.68655586,-0.5574674,0.7130968,-0.373069
119,0.62730885,0.7172137,0.7341502,0.23063558,0.78745586,-0.6431928,0.54476196,-0.26816967
120,0.584098,0.66968703,0.5445378,0.20389105,0.71006924,-0.6112502,0.52579665,-0.30725676
121,0.6498466,0.68015075,0.60318476,0.20977928,0.8024199,-0.61828285,0.56265783,-0.29865113
122,0.08444432,0.38836354,0.08712928,0.045582775,0.25040245,-0.42217305,0.9881487,-0.5386241
123,0.4158074,0.5974654,0.45462656,0.16325,0.63644975,-0.5627101,0.6746567,-0.36665362
124,0.041614175,0.39741126,0.07040664,0.050674167,0.21386413,-0.428254,0.8948434,-0.53118306
125,0.4939908,0.63200843,0.49042183,0.1826883,0.71660167,-0.5859265,0.6069724,-0.33824456
126,0.32986122,0.50664735,0.339828,0.11214425,0.4979573,-0.50167143,0.8392469,-0.44134462
127,0.14452419,0.43978113,0.21004157,0.07451683,0.36690623,-0.45673075,0.91791445,-0.49633703
128,0.103402965,0.3747881,-0.023117939,0.037943512,0.26085505,-0.413049,0.9121945,-0.5497889
129,0.5876446,0.62541676,0.5313576,0.17897898,0.8040856,-0.5814962,0.69350684,-0.34366572
130,0.17059296,0.4166011,0.10882069,0.061472803,0.3690622,-0.44115147,0.892946,-0.5154009
131,0.9251201,0.8047749,1.0097038,0.27990863,0.897657,-0.7020426,0.36549032,-0.19615719
132,0.5810611,0.702959,0.6766793,0.2226141,0.6755563,-0.6336123,0.52600104,-0.27989307
133,0.3468698,0.5168502,0.32463044,0.11788566,0.56162566,-0.50852877,0.7998527,-0.43295357
134,0.5909155,0.66111094,0.60360265,0.19906506,0.6755248,-0.6054862,0.61341816,-0.31430995
135,0.022803871,0.37095463,-0.0075169206,0.035786316,0.21791798,-0.41047254,0.9510889,-0.5529416
136,0.9585592,0.79350275,0.9251369,0.2735655,1.0074698,-0.6944666,0.36906222,-0.20542766
137,0.48230344,0.6067038,0.5058287,0.16844872,0.60598683,-0.56891924,0.6906344,-0.3590557
138,0.7827352,0.7551074,0.728434,0.25195938,0.89707524,-0.6686611,0.3773393,-0.23700494
139,0.08273,0.4115429,0.106161915,0.058626417,0.24528179,-0.43775186,0.8747507,-0.5195609
140,0.48665833,0.63651824,0.5241339,0.18522608,0.7102953,-0.5889575,0.6271054,-0.3345356
141,0.49070698,0.6387331,0.5668939,0.18647245,0.67737055,-0.5904461,0.6581908,-0.33271405
142,0.93782645,0.7975321,0.9519444,0.2758329,0.935882,-0.69717467,0.36825612,-0.20211384
143,0.57172805,0.6317171,0.5437218,0.18252435,0.73451596,-0.5857307,0.6713291,-0.33848417
144,0.4734894,0.55901164,0.41885865,0.14161104,0.5614347,-0.5368654,0.75313157,-0.39827892
145,0.26697567,0.55868477,0.4008154,0.1414271,0.49542025,-0.5366457,0.71143305,-0.39854777
146,0.331569,0.5242708,0.31526858,0.122061424,0.5607936,-0.5135161,0.7579307,-0.42685068
147,0.5206724,0.609884,0.4622195,0.1702383,0.7520033,-0.57105666,0.66306597,-0.35644022
148,0.43891147,0.53841186,0.3604552,0.130019,0.6992118,-0.5230203,0.800528,-0.4152207
149,0.02161208,0.37221128,0.030639997,0.03649346,0.1293009,-0.41131714,0.9774164,-0.55190814
150,0.8262919,0.7686896,0.8585929,0.25960246,0.81814575,-0.6777897,0.4302262,-0.22583462
151,0.8961608,0.78542656,0.87566143,0.2690208,1.0436685,-0.6890386,0.3635434,-0.21206972
152,0.14024909,0.43810278,0.22781318,0.07357238,0.31655207,-0.45560274,0.93265676,-0.49771735
153,0.55403614,0.6511017,0.57080466,0.1934326,0.6987111,-0.59875906,0.62148803,-0.32254177
154,0.10857574,0.44153956,0.17223297,0.075506344,0.31250927,-0.45791256,0.83516896,-0.49489087
155,0.6722401,0.70987236,0.67131805,0.22650443,0.77252525,-0.6382587,0.51145905,-0.27420735
156,0.2812338,0.511426,0.27695042,0.11483331,0.44076806,-0.50488317,0.7183143,-0.43741456
157,0.65942264,0.7385539,0.6847311,0.24264428,0.7846057,-0.6575355,0.4037551,-0.25061896
158,0.72699463,0.7476866,0.76819897,0.24778353,0.8669392,-0.66367364,0.45362535,-0.24310797
159,0.7686475,0.72658074,0.6995139,0.23590668,0.92060536,-0.6494884,0.4802877,-0.26046598
160,0.107740946,0.43960914,0.23282756,0.07442005,0.35029906,-0.45661515,0.94493574,-0.4964785
161,0.91601187,0.78672284,0.90724814,0.26975024,0.9999658,-0.6899098,0.3916087,-0.21100363
162,0.23021398,0.49457416,0.29592955,0.105350345,0.45243675,-0.49355707,0.8159913,-0.4512739
163,0.037412558,0.3619975,0.012259642,0.030745886,0.23494035,-0.40445244,1.0524758,-0.5603082
164,0.5548525,0.63888097,0.5307634,0.18655565,0.7225836,-0.5905455,0.6280923,-0.33259243
165,0.3709223,0.58168197,0.35801983,0.15436825,0.6590167,-0.5521021,0.6221361,-0.3796343
166,0.82978976,0.78166,0.78638774,0.26690125,0.8698511,-0.6865071,0.2973285,-0.21516742
167,0.8082515,0.7516035,0.7576605,0.24998765,0.85098237,-0.66630614,0.42366594,-0.23988666
168,0.31713888,0.5519641,0.37556958,0.1376452,0.55028516,-0.53212875,0.72388506,-0.404075
169,0.9528994,0.81050146,0.94990927,0.28313112,1.0312473,-0.7058914,0.2817326,-0.19144751
170,0.29091784,0.49481434,0.24311267,0.1054855,0.56869185,-0.49371848,0.78472686,-0.4510764
171,0.51505715,0.6309935,0.5490501,0.18211716,0.71695834,-0.5852443,0.6762973,-0.3390793
172,0.25596508,0.4707873,0.20162348,0.09196483,0.5052955,-0.47756994,0.8097632,-0.47083682
173,0.93604356,0.7821891,0.8722093,0.26719898,0.88541085,-0.68686265,0.38077137,-0.2147323
174,0.16460782,0.42821926,0.14618282,0.06801066,0.35204917,-0.44896004,0.8797251,-0.5058458
175,0.04491062,0.40048993,0.10413161,0.052406617,0.092182525,-0.43032318,0.889989,-0.5286511
176,0.43509707,0.5723249,0.38664553,0.14910276,0.73633075,-0.5458132,0.7102679,-0.3873298
177,0.99237555,0.8251432,1.0326596,0.29137042,0.93632203,-0.7157321,0.2465615,-0.17940576
178,0.89167726,0.7856893,0.9151875,0.26916865,0.94734603,-0.6892152,0.40463474,-0.21185364
179,0.748608,0.73466235,0.7387553,0.24045442,0.8798239,-0.65492004,0.4842757,-0.25381947
180,0.8907925,0.80679065,0.9316253,0.28104293,0.98618597,-0.70339733,0.291402,-0.19449936
181,0.8934466,0.7526624,0.775465,0.25058353,0.99781466,-0.6670179,0.43694293,-0.23901576
182,0.5188584,0.6088487,0.46527568,0.1696557,0.6226769,-0.57036084,0.64199847,-0.3572917
183,0.31592906,0.5354763,0.36479807,0.1283671,0.6564494,-0.52104735,0.8059553,-0.41763496
184,0.7720124,0.74226075,0.7524973,0.24473023,0.831753,-0.6600269,0.46019253,-0.24757034
185,0.66166127,0.6689079,0.64594984,0.2034526,0.7601346,-0.61072654,0.6443968,-0.30789754
186,0.37365773,0.5996063,0.46737906,0.16445473,0.67091805,-0.564149,0.6900949,-0.3648929
187,0.09446667,0.4115316,0.13935518,0.05862006,0.3409347,-0.43774426,0.957107,-0.5195702
188,0.74678963,0.74378335,0.81239706,0.24558705,0.89752686,-0.66105026,0.51609796,-0.24631812
189,0.26246053,0.52437663,0.2958981,0.12212099,0.53020054,-0.5135873,0.722638,-0.42676362
190,0.9368132,0.8101451,0.9412033,0.28293058,0.938691,-0.7056519,0.2770391,-0.1917406
191,0.24097058,0.4953013,0.32926595,0.105759524,0.5816598,-0.4940458,0.9026797,-0.45067587
192,0.122757934,0.42357332,0.13615663,0.06539626,0.42127612,-0.4458375,0.9147022,-0.50966674
193,0.8311127,0.7649942,0.84175956,0.25752297,0.85424656,-0.675306,0.43906316,-0.22887379
194,0.15328431,0.4271222,0.15645458,0.06739332,0.32312617,-0.4482227,0.8900131,-0.5067481
195,0.17926832,0.4401374,0.17508252,0.074717306,0.51777285,-0.45697019,0.9214584,-0.49604404
196,0.5993828,0.6736192,0.5999837,0.2061038,0.7872595,-0.61389303,0.5827532,-0.30402285
197,0.874562,0.78083974,0.86390907,0.26643968,0.87835276,-0.68595576,0.37987638,-0.21584202
198,0.19643466,0.43126082,0.1572645,0.06972223,0.37756795,-0.45100427,0.88933486,-0.50334436
199,0.3103237,0.51629364,0.3308651,0.11757248,0.46326488,-0.5081547,0.7763325,-0.43341127
