entity_id,z_true,z_pred,proxy_1_true,proxy_1_pred,proxy_2_true,proxy_2_pred,proxy_3_true,proxy_3_pred
25,0.19463871,0.21405798,0.21125466,-0.07723137,0.43607122,-0.33230183,0.97364426,-0.7074949
26,0.466721,0.33732048,0.5493221,-0.0106935715,0.7034268,-0.41819274,0.6332348,-0.6089595
27,0.043803766,0.18535063,-0.014597836,-0.092727765,0.2718285,-0.31229815,0.9831317,-0.7304434
28,0.1542895,0.21025065,0.17949703,-0.07928659,0.30120626,-0.32964882,0.94068784,-0.71053845
29,0.68304896,0.39300537,0.706906,0.019365452,0.7681701,-0.4569947,0.49711066,-0.56444526
30,0.7447622,0.40931767,0.7586073,0.028170926,0.86575055,-0.46836135,0.4633275,-0.5514053
31,0.96750975,0.45823938,0.9620766,0.054579142,0.9703919,-0.50245064,0.3307527,-0.5122976
32,0.32582536,0.2755788,0.4030787,-0.044022083,0.4360616,-0.37517032,0.75948757,-0.6583155
33,0.3704597,0.2862713,0.37972662,-0.038250208,0.6241937,-0.38262102,0.72115266,-0.64976794
34,0.46955582,0.28255263,0.37732792,-0.04025757,0.70246124,-0.3800298,0.7619968,-0.65274066
35,0.18947136,0.21654564,0.10894364,-0.075888515,0.48063406,-0.33403525,0.8501225,-0.70550627
36,0.12992151,0.2089549,0.12670198,-0.07998604,0.3051691,-0.32874593,0.891496,-0.71157426
37,0.47570494,0.31349164,0.5439573,-0.023556512,0.72030306,-0.4015885,0.7579529,-0.6280081
38,0.22690935,0.23254244,0.28872347,-0.06725335,0.49940208,-0.34518203,0.93272,-0.6927185
39,0.669814,0.3894803,0.69286114,0.017462596,0.86189103,-0.45453838,0.5155602,-0.5672632
40,0.4371519,0.29289788,0.44064558,-0.034673143,0.6245599,-0.3872385,0.7459468,-0.6444707
41,0.8326782,0.42244273,0.7708173,0.03525591,0.9535854,-0.47750705,0.40711612,-0.5409132
42,0.7002651,0.38344097,0.7617556,0.014202535,0.87623906,-0.4503301,0.60539836,-0.572091
43,0.31236663,0.26451868,0.3507323,-0.049992397,0.47636557,-0.3674635,0.7778283,-0.6671569
44,0.8322598,0.4052021,0.7707294,0.025949312,0.885073,-0.46549353,0.4967577,-0.5546953
45,0.80476433,0.4343636,0.83823484,0.041690864,0.8603927,-0.48581368,0.38344485,-0.5313837
46,0.38747838,0.28985435,0.38919944,-0.03631606,0.5586082,-0.3851177,0.69353026,-0.6469037
47,0.2883281,0.25387296,0.3047086,-0.055739015,0.5976158,-0.3600454,0.8301303,-0.675667
48,0.6824955,0.36555737,0.56220275,0.0045488663,0.84211206,-0.4378686,0.5260349,-0.58638704
49,0.13975248,0.23029962,0.16148172,-0.06846404,0.45868582,-0.3436192,0.7938533,-0.6945114
50,0.1999082,0.23461059,0.16887526,-0.066136956,0.47813353,-0.34662315,0.7770306,-0.69106525
51,0.00736227,0.19109793,0.084849596,-0.089625336,0.10514239,-0.31630296,1.0392921,-0.72584903
52,0.78692436,0.40237424,0.75694984,0.02442282,0.92981017,-0.46352306,0.5052477,-0.5569559
53,0.66485083,0.3797658,0.67707694,0.012218662,0.8276899,-0.4477692,0.5487974,-0.5750289
54,0.7051654,0.38690054,0.65983975,0.016070032,0.831996,-0.4527408,0.49837682,-0.56932545
55,0.78072906,0.42796344,0.80085725,0.038236015,0.9360795,-0.48135394,0.39791653,-0.5365
56,0.45891577,0.32074577,0.4523528,-0.019640695,0.7552096,-0.40664327,0.6397206,-0.62220925
57,0.5687412,0.33295092,0.5255731,-0.013052283,0.7647704,-0.415148,0.6462114,-0.6124525
58,0.139797,0.2078768,0.14039686,-0.08056801,0.4436648,-0.32799467,0.94712377,-0.7124361
59,0.11453007,0.19863623,0.15872562,-0.08555612,0.36751404,-0.32155573,1.0420307,-0.71982294
60,0.66840297,0.35992306,0.657632,0.0015074349,0.71237427,-0.43394253,0.6163413,-0.5908911
61,0.47109622,0.29841822,0.447067,-0.031693228,0.6920282,-0.39108515,0.73898405,-0.64005774
62,0.5652361,0.3470461,0.48111746,-0.0054436205,0.6861104,-0.4249697,0.5202676,-0.60118484
63,0.76499885,0.3993147,0.7233067,0.022771265,0.8977231,-0.46139112,0.49202064,-0.55940163
64,0.6347183,0.39503688,0.6492227,0.020462072,0.72252184,-0.4584103,0.43441677,-0.5628213
65,0.5535794,0.33854365,0.55643296,-0.010033294,0.71926093,-0.41904506,0.63661224,-0.6079817
66,0.55920714,0.34454966,0.5960597,-0.006791219,0.75505924,-0.42323014,0.648462,-0.6031805
67,0.3039501,0.26766783,0.3159837,-0.04829247,0.5791451,-0.36965787,0.75023955,-0.6646395
68,0.030817835,0.18552881,0.021388235,-0.09263158,0.18588084,-0.3124223,1.0215052,-0.73030096
69,0.4367174,0.30341902,0.416046,-0.028993769,0.68820727,-0.39456975,0.68034124,-0.6360601
70,0.21458468,0.24684599,0.20841372,-0.059532214,0.5067826,-0.35514894,0.74515504,-0.6812843
71,0.40852866,0.3003218,0.34046385,-0.030665675,0.5613477,-0.39241156,0.59151506,-0.63853604
72,0.8534031,0.43219203,0.8177942,0.040518634,0.96314347,-0.4843005,0.38766146,-0.5331197
73,0.23393948,0.2309394,0.24432346,-0.068118684,0.54085684,-0.344065,0.9059459,-0.69399995
74,0.05830274,0.19356927,0.054673,-0.088291295,0.31252286,-0.31802502,0.9640248,-0.72387344
75,0.2813839,0.2544026,0.2374205,-0.05545311,0.4992503,-0.36041448,0.7253031,-0.6752436
76,0.29359376,0.24004114,0.24696673,-0.06320552,0.5230471,-0.3504072,0.8366726,-0.68672407
77,0.6619165,0.38761473,0.75225693,0.016455552,0.74101794,-0.45323843,0.5572819,-0.56875455
78,0.55703217,0.33747184,0.5024036,-0.010611863,0.7712675,-0.4182982,0.6031954,-0.6088385
79,0.78389823,0.4080714,0.6877757,0.02749818,0.9341159,-0.4674929,0.4195087,-0.55240154
80,0.66431355,0.3807209,0.6362838,0.0127342325,0.7588923,-0.44843474,0.5006307,-0.5742654
81,0.40638685,0.2932487,0.4288511,-0.03448376,0.62754947,-0.38748297,0.732784,-0.64419025
82,0.8140204,0.42999348,0.8330213,0.039331846,0.97156554,-0.4827685,0.41218945,-0.5348772
83,0.16697292,0.21157654,0.08943789,-0.078570865,0.46465236,-0.3305727,0.86571586,-0.70947856
84,0.022712072,0.19490182,0.081228174,-0.08757197,0.17083254,-0.31895354,0.97721684,-0.72280824
85,0.09004786,0.19321997,0.10835859,-0.08847985,0.40250793,-0.31778163,1.046008,-0.7241527
86,0.72235936,0.38781726,0.72600186,0.016564883,0.85832727,-0.45337957,0.55085105,-0.5685926
87,0.46187723,0.30504015,0.41748002,-0.028118676,0.6971017,-0.39569938,0.67532814,-0.6347642
88,0.16127178,0.22780646,0.17775196,-0.06980986,0.35783473,-0.34188193,0.8036575,-0.6965044
89,0.50104475,0.30772504,0.3922131,-0.026669355,0.6491825,-0.39757025,0.62518823,-0.63261795
90,0.1523121,0.20859826,0.13691954,-0.08017856,0.49197647,-0.3284974,0.9514462,-0.71185935
91,0.69632035,0.3865208,0.64581054,0.015865047,0.8527128,-0.45247617,0.49120414,-0.569629
92,0.44615626,0.29830495,0.43122715,-0.03175438,0.67767894,-0.3910062,0.7201971,-0.6401483
93,0.38102123,0.2944544,0.36321017,-0.033832926,0.6731214,-0.3883231,0.67333335,-0.64322644
94,0.3015121,0.26245824,0.3018449,-0.051104635,0.68547904,-0.36602774,0.80065316,-0.668804
95,0.6302826,0.37573746,0.70552635,0.010044135,0.7987082,-0.4449622,0.589293,-0.57824916
96,0.36181262,0.28368384,0.3588315,-0.039646935,0.5925622,-0.38081804,0.70580834,-0.65183634
97,0.08764992,0.19805479,0.11024074,-0.08586998,0.2513516,-0.32115057,0.9735883,-0.72028774
98,0.1180059,0.21515876,0.17498347,-0.076637164,0.36276278,-0.33306885,0.90236783,-0.7066149
99,0.9618977,0.45362896,0.9857309,0.05209041,0.9645585,-0.499238,0.37578788,-0.5159831
100,0.9085807,0.4527476,0.8124319,0.051614657,0.93557566,-0.49862388,0.2594759,-0.51668763
101,0.69970715,0.37105873,0.6212165,0.0075185318,0.90808773,-0.441702,0.5572022,-0.5819893
102,0.26586998,0.26118538,0.22809726,-0.05179173,0.4367444,-0.3651408,0.6582533,-0.6698215
103,0.96917635,0.4541247,0.94064283,0.05235801,1.1115394,-0.49958345,0.34440795,-0.5155868
104,0.7787509,0.4251436,0.7493734,0.036713853,0.9068853,-0.47938904,0.3729241,-0.53875417
105,0.7168902,0.3947692,0.7012807,0.020317573,0.85191625,-0.45822376,0.49365658,-0.5630353
106,0.4493615,0.30949217,0.49087882,-0.02571545,0.6884382,-0.39880162,0.7205341,-0.6312053
107,0.27224156,0.2324065,0.23610201,-0.06732674,0.568903,-0.3450873,0.8949501,-0.69282717
108,0.09639096,0.1888814,0.045458112,-0.09082183,0.26386493,-0.31475845,1.002655,-0.7276209
109,0.9026024,0.44869483,0.8925568,0.04942694,1.0237545,-0.49579984,0.34494525,-0.51992744
110,0.4557763,0.32154238,0.5321662,-0.019210678,0.68201506,-0.40719837,0.6945136,-0.62157243
111,0.20236337,0.24636245,0.28451106,-0.059793234,0.4308552,-0.354812,0.8089367,-0.68167084
112,0.30595663,0.26966313,0.28240702,-0.047215395,0.576881,-0.3710482,0.703628,-0.66304445
113,0.5792196,0.34541875,0.6126868,-0.0063220765,0.73277926,-0.42383572,0.6548065,-0.6024858
114,0.17677279,0.21376586,0.05107412,-0.07738906,0.37914887,-0.33209825,0.7877194,-0.70772845
115,0.8566143,0.43082768,0.81323725,0.039782148,0.93853706,-0.4833498,0.3909606,-0.5342103
116,0.75851953,0.40424758,0.7452172,0.025434062,0.862573,-0.46482843,0.4797142,-0.5554583
117,0.71946293,0.38284194,0.6665148,0.013879177,0.8853212,-0.4499127,0.53116596,-0.57256985
118,0.43209305,0.30381724,0.45230755,-0.028778808,0.68655586,-0.39484724,0.7130968,-0.63574183
119,0.62730885,0.38850936,0.7341502,0.016938481,0.78745586,-0.45386183,0.54476196,-0.56803936
120,0.584098,0.3582845,0.5445378,0.00062293,0.71006924,-0.43280074,0.52579665,-0.59220093
121,0.6498466,0.36412525,0.60318476,0.0037757994,0.8024199,-0.43687066,0.56265783,-0.58753186
122,0.08444432,0.19422522,0.08712928,-0.087937206,0.25040245,-0.31848207,0.9881487,-0.7233491
123,0.4158074,0.3091489,0.45462656,-0.025900746,0.63644975,-0.39856243,0.6746567,-0.6314797
124,0.041614175,0.20147607,0.07040664,-0.08402316,0.21386413,-0.32353458,0.8948434,-0.71755284
125,0.4939908,0.33238822,0.49042183,-0.01335603,0.71660167,-0.41475588,0.6069724,-0.6129023
126,0.32986122,0.25387704,0.339828,-0.055736814,0.4979573,-0.36004826,0.8392469,-0.67566377
127,0.14452419,0.21831068,0.21004157,-0.074935734,0.36690623,-0.33526516,0.91791445,-0.7040953
128,0.103402965,0.19101232,-0.023117939,-0.089671545,0.26085505,-0.3162433,0.9121945,-0.72591746
129,0.5876446,0.32652026,0.5313576,-0.016523588,0.8040856,-0.410667,0.69350684,-0.6175931
130,0.17059296,0.20786925,0.10882069,-0.08057208,0.3690622,-0.32798943,0.892946,-0.71244216
131,0.9251201,0.45668578,1.0097038,0.0537405,0.897657,-0.50136805,0.36549032,-0.5135395
132,0.5810611,0.37978405,0.6766793,0.012228507,0.6755563,-0.44778192,0.52600104,-0.57501435
133,0.3468698,0.26020956,0.32463044,-0.052318484,0.56162566,-0.36446083,0.7998527,-0.67060155
134,0.5909155,0.34985498,0.60360265,-0.003927377,0.6755248,-0.42692694,0.61341816,-0.5989395
135,0.022803871,0.18880078,-0.0075169206,-0.09086535,0.21791798,-0.31470227,0.9510889,-0.7276854
136,0.9585592,0.44850138,0.9251369,0.049322516,1.0074698,-0.49566504,0.36906222,-0.52008206
137,0.48230344,0.314261,0.5058287,-0.023141215,0.60598683,-0.40212458,0.6906344,-0.6273931
138,0.7827352,0.42131156,0.728434,0.034645293,0.89707524,-0.47671884,0.3773393,-0.5418174
139,0.08273,0.20769078,0.106161915,-0.08066843,0.24528179,-0.32786506,0.8747507,-0.7125848
140,0.48665833,0.3342608,0.5241339,-0.012345207,0.7102953,-0.41606072,0.6271054,-0.6114054
141,0.49070698,0.33458722,0.5668939,-0.012169001,0.67737055,-0.41628817,0.6581908,-0.6111444
142,0.93782645,0.45098704,0.9519444,0.05066429,0.935882,-0.4973971,0.36825612,-0.518095
143,0.57172805,0.3301583,0.5437218,-0.014559759,0.73451596,-0.41320205,0.6713291,-0.6146849
144,0.4734894,0.28477582,0.41885865,-0.039057475,0.5614347,-0.38157892,0.75313157,-0.6509634
145,0.26697567,0.28593394,0.4008154,-0.038432315,0.49542025,-0.38238594,0.71143305,-0.65003765
146,0.331569,0.26535448,0.31526858,-0.049541224,0.5607936,-0.3680459,0.7579307,-0.6664887
147,0.5206724,0.3179022,0.4622195,-0.021175664,0.7520033,-0.40466183,0.66306597,-0.62448233
148,0.43891147,0.273004,0.3604552,-0.045411974,0.6992118,-0.37337616,0.800528,-0.66037375
149,0.02161208,0.19077429,0.030639997,-0.08980004,0.1293009,-0.31607744,0.9774164,-0.7261078
150,0.8262919,0.42792642,0.8585929,0.038216036,0.81814575,-0.48132816,0.4302262,-0.53652954
151,0.8961608,0.44374377,0.87566143,0.046754327,1.0436685,-0.4923499,0.3635434,-0.52388525
152,0.14024909,0.21804053,0.22781318,-0.07508157,0.31655207,-0.3350769,0.93265676,-0.70431125
153,0.55403614,0.34329635,0.57080466,-0.007467761,0.6987111,-0.4223568,0.62148803,-0.6041824
154,0.10857574,0.22181487,0.17223297,-0.07304416,0.31250927,-0.33770692,0.83516896,-0.70129406
155,0.6722401,0.3846763,0.67131805,0.014869377,0.77252525,-0.45119092,0.51145905,-0.5711035
156,0.2812338,0.25970903,0.27695042,-0.05258867,0.44076806,-0.36411205,0.7183143,-0.6710017
157,0.65942264,0.40810168,0.6847311,0.027514525,0.7846057,-0.467514,0.4037551,-0.55237734
158,0.72699463,0.4125085,0.76819897,0.029893346,0.8669392,-0.47058475,0.45362535,-0.5488546
159,0.7686475,0.39830416,0.6995139,0.022225771,0.92060536,-0.46068698,0.4802877,-0.56020945
160,0.107740946,0.2180284,0.23282756,-0.07508812,0.35029906,-0.33506846,0.94493574,-0.70432097
161,0.91601187,0.44276738,0.90724814,0.04622727,0.9999658,-0.49166954,0.3916087,-0.5246658
162,0.23021398,0.24805905,0.29592955,-0.0588774,0.45243675,-0.3559942,0.8159913,-0.6803146
163,0.037412558,0.18202063,0.012259642,-0.094525315,0.23494035,-0.30997777,1.0524758,-0.73310536
164,0.5548525,0.33574802,0.5307634,-0.011542394,0.7225836,-0.41709703,0.6280923,-0.6102165
165,0.3709223,0.30251837,0.35801983,-0.029479949,0.6590167,-0.39394218,0.6221361,-0.63678014
166,0.82978976,0.44284767,0.78638774,0.04627061,0.8698511,-0.49172547,0.2973285,-0.5246016
167,0.8082515,0.41628027,0.7576605,0.031929377,0.85098237,-0.47321296,0.42366594,-0.5458394
168,0.31713888,0.2814775,0.37556958,-0.04083792,0.55028516,-0.37928063,0.72388506,-0.6536001
169,0.9528994,0.46463272,0.94990927,0.058030304,1.0312473,-0.5069056,0.2817326,-0.5071868
170,0.29091784,0.24933076,0.24311267,-0.058190923,0.56869185,-0.35688034,0.78472686,-0.67929804
171,0.51505715,0.32946151,0.5490501,-0.014935884,0.71695834,-0.4127165,0.6762973,-0.6152419
172,0.25596508,0.23605204,0.20162348,-0.065358855,0.5052955,-0.34762755,0.8097632,-0.689913
173,0.93604356,0.4393253,0.8722093,0.044369217,0.88541085,-0.48927104,0.38077137,-0.52741736
174,0.16460782,0.21369976,0.14618282,-0.07742474,0.35204917,-0.3320522,0.8797251,-0.70778126
175,0.04491062,0.20723207,0.10413161,-0.08091603,0.092182525,-0.32754543,0.889989,-0.7129515
176,0.43509707,0.2949864,0.38664553,-0.033545747,0.73633075,-0.3886938,0.7102679,-0.64280117
177,0.99237555,0.47657573,1.0326596,0.06447721,0.93632203,-0.5152276,0.2465615,-0.49763957
178,0.89167726,0.44111764,0.9151875,0.04533673,0.94734603,-0.49051997,0.40463474,-0.5259846
179,0.748608,0.40275538,0.7387553,0.024628563,0.8798239,-0.46378866,0.4842757,-0.5566512
180,0.8907925,0.4612006,0.9316253,0.056177624,0.98618597,-0.50451404,0.291402,-0.5099304
181,0.8934466,0.41814938,0.775465,0.032938335,0.99781466,-0.47451538,0.43694293,-0.54434526
182,0.5188584,0.3168068,0.46527568,-0.021766976,0.6226769,-0.40389854,0.64199847,-0.62535805
183,0.31592906,0.27073315,0.36479807,-0.046637792,0.6564494,-0.3717938,0.8059553,-0.66218907
184,0.7720124,0.40837982,0.7524973,0.027664669,0.831753,-0.46770784,0.46019253,-0.552155
185,0.66166127,0.35408807,0.64594984,-0.0016423296,0.7601346,-0.42987663,0.6443968,-0.59555554
186,0.37365773,0.3101243,0.46737906,-0.025374219,0.67091805,-0.3992421,0.6900949,-0.6307
187,0.09446667,0.20409413,0.13935518,-0.082609914,0.3409347,-0.32535887,0.957107,-0.71545994
188,0.74678963,0.4077911,0.81239706,0.027346877,0.89752686,-0.4672976,0.51609796,-0.55262566
189,0.26246053,0.26639783,0.2958981,-0.04897802,0.53020054,-0.36877292,0.722638,-0.66565466
190,0.9368132,0.46402538,0.9412033,0.05770246,0.938691,-0.50648236,0.2770391,-0.50767225
191,0.24097058,0.2465032,0.32926595,-0.059717253,0.5816598,-0.35491008,0.9026797,-0.6815584
192,0.122757934,0.21025334,0.13615663,-0.07928514,0.42127612,-0.3296507,0.9147022,-0.7105363
193,0.8311127,0.4249088,0.84175956,0.0365871,0.85424656,-0.47922543,0.43906316,-0.53894186
194,0.15328431,0.21324097,0.15645458,-0.0776724,0.32312617,-0.3317325,0.8900131,-0.708148
195,0.17926832,0.21806654,0.17508252,-0.07506753,0.51777285,-0.33509502,0.9214584,-0.70429045
196,0.5993828,0.35914832,0.5999837,0.0010892252,0.7872595,-0.4334027,0.5827532,-0.5915104
197,0.874562,0.43838543,0.86390907,0.043861866,0.87835276,-0.48861614,0.37987638,-0.5281687
198,0.19643466,0.21467939,0.1572645,-0.07689593,0.37756795,-0.33273482,0.88933486,-0.70699817
199,0.3103237,0.26068285,0.3308651,-0.052063,0.46326488,-0.36479065,0.7763325,-0.67022324
