entity_id,z_true,z_pred,proxy_1_true,proxy_1_pred,proxy_2_true,proxy_2_pred,proxy_3_true,proxy_3_pred
64,0.6347183,0.7348894,0.6492227,0.22908065,0.72252184,-0.6636119,0.43441677,-0.2634136
65,0.5535794,0.7494956,0.55643296,0.23721507,0.71926093,-0.67350274,0.63661224,-0.25146875
66,0.55920714,0.7496323,0.5960597,0.23729119,0.75505924,-0.6735953,0.648462,-0.25135696
67,0.3039501,0.7449287,0.3159837,0.2346717,0.5791451,-0.6704102,0.75023955,-0.25520352
68,0.030817835,0.7093115,0.021388235,0.21483596,0.18588084,-0.64629143,1.0215052,-0.284331
69,0.4367174,0.74392766,0.416046,0.23411418,0.68820727,-0.66973233,0.68034124,-0.25602219
70,0.21458468,0.7386627,0.20841372,0.23118207,0.5067826,-0.6661671,0.74515504,-0.2603278
71,0.40852866,0.744488,0.34046385,0.23442625,0.5613477,-0.6701118,0.59151506,-0.25556394
72,0.8534031,0.7246387,0.8177942,0.22337191,0.96314347,-0.6566705,0.38766146,-0.27179652
73,0.23393948,0.7368288,0.24432346,0.23016074,0.54085684,-0.6649252,0.9059459,-0.26182756
74,0.05830274,0.7196322,0.054673,0.22058372,0.31252286,-0.65328026,0.9640248,-0.2758908
75,0.2813839,0.7430607,0.2374205,0.23363137,0.4992503,-0.6691452,0.7253031,-0.25673115
76,0.29359376,0.740921,0.24696673,0.23243976,0.5230471,-0.6676963,0.8366726,-0.258481
77,0.6619165,0.7464437,0.75225693,0.2355154,0.74101794,-0.6714361,0.5572819,-0.2539646
78,0.55703217,0.74095964,0.5024036,0.23246126,0.7712675,-0.66772246,0.6031954,-0.2584494
79,0.78389823,0.7268079,0.6877757,0.22457996,0.9341159,-0.6581394,0.4195087,-0.27002257
80,0.66431355,0.7404872,0.6362838,0.23219816,0.7588923,-0.66740257,0.5006307,-0.25883573
81,0.40638685,0.75126934,0.4288511,0.23820287,0.62754947,-0.67470384,0.732784,-0.2500182
82,0.8140204,0.7269848,0.8330213,0.22467847,0.97156554,-0.6582592,0.41218945,-0.2698779
83,0.16697292,0.72143126,0.08943789,0.22158563,0.46465236,-0.6544985,0.86571586,-0.27441955
84,0.022712072,0.7240505,0.081228174,0.22304434,0.17083254,-0.6562722,0.97721684,-0.27227753
85,0.09004786,0.7179049,0.10835859,0.21962176,0.40250793,-0.65211064,1.046008,-0.27730334
86,0.72235936,0.7420901,0.72600186,0.23309083,0.85832727,-0.66848797,0.55085105,-0.2575249
87,0.46187723,0.74313277,0.41748002,0.2336715,0.6971017,-0.66919404,0.67532814,-0.25667223
88,0.16127178,0.7456434,0.17775196,0.23506969,0.35783473,-0.67089415,0.8036575,-0.2546191
89,0.50104475,0.7433337,0.3922131,0.23378341,0.6491825,-0.6693301,0.62518823,-0.2565079
90,0.1523121,0.7228455,0.13691954,0.22237325,0.49197647,-0.6554562,0.9514462,-0.273263
91,0.69632035,0.73566175,0.64581054,0.22951078,0.8527128,-0.6641349,0.49120414,-0.26278198
92,0.44615626,0.7470993,0.43122715,0.23588051,0.67767894,-0.67188,0.7201971,-0.25342846
93,0.38102123,0.7400397,0.36321017,0.23194893,0.6731214,-0.66709954,0.67333335,-0.2592017
94,0.3015121,0.73254323,0.3018449,0.22777404,0.68547904,-0.6620232,0.80065316,-0.26533228
95,0.6302826,0.747097,0.70552635,0.23587924,0.7987082,-0.6718785,0.589293,-0.2534303
96,0.36181262,0.7475965,0.3588315,0.23615742,0.5925622,-0.6722167,0.70580834,-0.25302184
97,0.08764992,0.72955596,0.11024074,0.2261104,0.2513516,-0.6600003,0.9735883,-0.26777524
98,0.1180059,0.7405875,0.17498347,0.232254,0.36276278,-0.66747046,0.90236783,-0.25875375
99,0.9618977,0.72072136,0.9857309,0.22119029,0.9645585,-0.6540178,0.37578788,-0.2750001
100,0.9085807,0.7096541,0.8124319,0.21502677,0.93557566,-0.6465234,0.2594759,-0.28405082
101,0.69970715,0.7357903,0.6212165,0.22958238,0.90808773,-0.664222,0.5572022,-0.26267684
102,0.26586998,0.7463048,0.22809726,0.23543806,0.4367444,-0.671342,0.6582533,-0.25407815
103,0.96917635,0.7169926,0.94064283,0.2191137,1.1115394,-0.65149283,0.34440795,-0.27804944
104,0.7787509,0.72414136,0.7493734,0.22309493,0.9068853,-0.6563337,0.3729241,-0.27220324
105,0.7168902,0.7373066,0.7012807,0.23042683,0.85191625,-0.66524875,0.49365658,-0.26143682
106,0.4493615,0.7509086,0.49087882,0.23800197,0.6884382,-0.6744596,0.7205341,-0.25031322
107,0.27224156,0.7335011,0.23610201,0.22830749,0.568903,-0.6626718,0.8949501,-0.26454896
108,0.09639096,0.7158388,0.045458112,0.21847111,0.26386493,-0.6507115,1.002655,-0.278993
109,0.9026024,0.71870625,0.8925568,0.22006804,1.0237545,-0.6526532,0.34494525,-0.27664804
110,0.4557763,0.75316036,0.5321662,0.23925601,0.68201506,-0.6759844,0.6945136,-0.24847175
111,0.20236337,0.75301254,0.28451106,0.23917368,0.4308552,-0.6758843,0.8089367,-0.24859264
112,0.30595663,0.74096525,0.28240702,0.23246437,0.576881,-0.6677263,0.703628,-0.25844482
113,0.5792196,0.7519264,0.6126868,0.23856881,0.73277926,-0.6751488,0.6548065,-0.24948086
114,0.17677279,0.7253039,0.05107412,0.22374235,0.37914887,-0.65712094,0.7877194,-0.27125254
115,0.8566143,0.72552586,0.81323725,0.22386597,0.93853706,-0.65727127,0.3909606,-0.27107102
116,0.75851953,0.7362355,0.7452172,0.22983032,0.862573,-0.6645234,0.4797142,-0.26231277
117,0.71946293,0.7376504,0.6665148,0.2306183,0.8853212,-0.66548157,0.53116596,-0.26115566
118,0.43209305,0.7479706,0.45230755,0.23636575,0.68655586,-0.67247003,0.7130968,-0.25271592
119,0.62730885,0.7443118,0.7341502,0.23432812,0.78745586,-0.66999245,0.54476196,-0.255708
120,0.584098,0.7423729,0.5445378,0.23324831,0.71006924,-0.6686795,0.52579665,-0.25729367
121,0.6498466,0.74213445,0.60318476,0.23311552,0.8024199,-0.668518,0.56265783,-0.25748864
122,0.08444432,0.72454405,0.08712928,0.22331919,0.25040245,-0.6566064,0.9881487,-0.27187392
123,0.4158074,0.7509694,0.45462656,0.23803584,0.63644975,-0.67450076,0.6746567,-0.25026348
124,0.041614175,0.73040056,0.07040664,0.22658077,0.21386413,-0.66057223,0.8948434,-0.2670845
125,0.4939908,0.74449646,0.49042183,0.23443097,0.71660167,-0.6701175,0.6069724,-0.255557
126,0.32986122,0.75332844,0.339828,0.23934962,0.4979573,-0.6760982,0.8392469,-0.2483343
127,0.14452419,0.7440841,0.21004157,0.23420133,0.36690623,-0.66983825,0.91791445,-0.2558942
128,0.103402965,0.71100664,-0.023117939,0.21578002,0.26085505,-0.64743936,0.9121945,-0.2829447
129,0.5876446,0.7438656,0.5313576,0.23407963,0.8040856,-0.6696903,0.69350684,-0.2560729
130,0.17059296,0.7309066,0.10882069,0.22686258,0.3690622,-0.6609149,0.892946,-0.26667067
131,0.9251201,0.71743417,1.0097038,0.21935959,0.897657,-0.6517918,0.36549032,-0.27768832
132,0.5810611,0.7454314,0.6766793,0.23495166,0.6755563,-0.6707506,0.52600104,-0.25479242
133,0.3468698,0.7473135,0.32463044,0.23599981,0.56162566,-0.6720251,0.7998527,-0.25325325
134,0.5909155,0.7521616,0.60360265,0.2386998,0.6755248,-0.67530805,0.61341816,-0.24928851
135,0.022803871,0.71140254,-0.0075169206,0.2160005,0.21791798,-0.6477074,0.9510889,-0.28262094
136,0.9585592,0.72124946,0.9251369,0.2214844,1.0074698,-0.65437543,0.36906222,-0.27456823
137,0.48230344,0.7564484,0.5058287,0.24108715,0.60598683,-0.6782109,0.6906344,-0.24578284
138,0.7827352,0.72472703,0.728434,0.2234211,0.89707524,-0.6567303,0.3773393,-0.27172428
139,0.08273,0.73702234,0.106161915,0.23026852,0.24528179,-0.6650563,0.8747507,-0.26166928
140,0.48665833,0.74796045,0.5241339,0.2363601,0.7102953,-0.6724632,0.6271054,-0.2527242
141,0.49070698,0.7535236,0.5668939,0.2394583,0.67737055,-0.6762304,0.6581908,-0.24817471
142,0.93782645,0.720636,0.9519444,0.22114275,0.935882,-0.65396,0.36825612,-0.2750699
143,0.57172805,0.7493328,0.5437218,0.23712438,0.73451596,-0.6733925,0.6713291,-0.2516019
144,0.4734894,0.7557411,0.41885865,0.24069327,0.5614347,-0.677732,0.75313157,-0.24636123
145,0.26697567,0.75797427,0.4008154,0.24193694,0.49542025,-0.6792442,0.71143305,-0.24453498
146,0.331569,0.7465203,0.31526858,0.23555805,0.5607936,-0.6714879,0.7579307,-0.25390196
147,0.5206724,0.74184656,0.4622195,0.2329552,0.7520033,-0.66832304,0.66306597,-0.25772408
148,0.43891147,0.7384187,0.3604552,0.23104617,0.6992118,-0.66600186,0.800528,-0.26052737
149,0.02161208,0.71409047,0.030639997,0.21749744,0.1293009,-0.6495276,0.9774164,-0.28042278
150,0.8262919,0.7302718,0.8585929,0.22650906,0.81814575,-0.660485,0.4302262,-0.2671898
151,0.8961608,0.72037804,0.87566143,0.22099908,1.0436685,-0.65378535,0.3635434,-0.27528086
152,0.14024909,0.7472242,0.22781318,0.23595008,0.31655207,-0.67196465,0.93265676,-0.2533263
153,0.55403614,0.75052714,0.57080466,0.23778953,0.6987111,-0.67420125,0.62148803,-0.25062516
154,0.10857574,0.7461301,0.17223297,0.23534076,0.31250927,-0.67122376,0.83516896,-0.25422102
155,0.6722401,0.74146736,0.67131805,0.23274401,0.77252525,-0.66806626,0.51145905,-0.2580342
156,0.2812338,0.7519958,0.27695042,0.23860745,0.44076806,-0.67519575,0.7183143,-0.24942411
157,0.65942264,0.7301339,0.6847311,0.22643225,0.7846057,-0.6603916,0.4037551,-0.2673026
158,0.72699463,0.73369694,0.76819897,0.22841656,0.8669392,-0.6628044,0.45362535,-0.26438877
159,0.7686475,0.73302567,0.6995139,0.22804272,0.92060536,-0.6623499,0.4802877,-0.26493773
160,0.107740946,0.7459113,0.23282756,0.23521891,0.35029906,-0.6710756,0.94493574,-0.25439999
161,0.91601187,0.72399557,0.90724814,0.22301373,0.9999658,-0.656235,0.3916087,-0.27232248
162,0.23021398,0.75260544,0.29592955,0.23894696,0.45243675,-0.67560863,0.8159913,-0.24892557
163,0.037412558,0.7047491,0.012259642,0.21229511,0.23494035,-0.64320195,1.0524758,-0.28806207
164,0.5548525,0.74753547,0.5307634,0.23612343,0.7225836,-0.6721754,0.6280923,-0.25307176
165,0.3709223,0.73923635,0.35801983,0.23150153,0.6590167,-0.6665555,0.6221361,-0.2598587
166,0.82978976,0.7150845,0.78638774,0.21805103,0.8698511,-0.6502007,0.2973285,-0.2796099
167,0.8082515,0.7309556,0.7576605,0.22688986,0.85098237,-0.6609481,0.42366594,-0.26663062
168,0.31713888,0.7527877,0.37556958,0.23904847,0.55028516,-0.675732,0.72388506,-0.24877651
169,0.9528994,0.7104652,0.94990927,0.21547848,1.0312473,-0.6470727,0.2817326,-0.2833875
170,0.29091784,0.73695004,0.24311267,0.23022826,0.56869185,-0.6650073,0.78472686,-0.2617284
171,0.51505715,0.7510412,0.5490501,0.23807581,0.71695834,-0.67454934,0.6762973,-0.2502048
172,0.25596508,0.7370454,0.20162348,0.23028137,0.5052955,-0.6650719,0.8097632,-0.2616504
173,0.93604356,0.7241199,0.8722093,0.22308297,0.88541085,-0.6563192,0.38077137,-0.2722208
174,0.16460782,0.7383938,0.14618282,0.2310323,0.35204917,-0.665985,0.8797251,-0.26054773
175,0.04491062,0.7326234,0.10413161,0.22781868,0.092182525,-0.6620774,0.889989,-0.26526672
176,0.43509707,0.7371316,0.38664553,0.23032936,0.73633075,-0.66513026,0.7102679,-0.26157993
177,0.99237555,0.7009679,1.0326596,0.21018931,0.93632203,-0.64064145,0.2465615,-0.2911543
178,0.89167726,0.72581893,0.9151875,0.22402918,0.94734603,-0.6574697,0.40463474,-0.27083135
179,0.748608,0.73598087,0.7387553,0.22968851,0.8798239,-0.66435105,0.4842757,-0.262521
180,0.8907925,0.7118865,0.9316253,0.21627004,0.98618597,-0.64803517,0.291402,-0.28222513
181,0.8934466,0.7277744,0.775465,0.2251182,0.99781466,-0.65879387,0.43694293,-0.26923218
182,0.5188584,0.7512665,0.46527568,0.23820128,0.6226769,-0.6747019,0.64199847,-0.25002056
183,0.31592906,0.7430444,0.36479807,0.23362228,0.6564494,-0.6691342,0.8059553,-0.2567445
184,0.7720124,0.7352202,0.7524973,0.22926489,0.831753,-0.66383594,0.46019253,-0.26314306
185,0.66166127,0.7509829,0.64594984,0.23804334,0.7601346,-0.6745099,0.6443968,-0.2502525
186,0.37365773,0.7497683,0.46737906,0.23736693,0.67091805,-0.6736874,0.6900949,-0.25124574
187,0.09446667,0.73290336,0.13935518,0.22797461,0.3409347,-0.662267,0.957107,-0.26503775
188,0.74678963,0.7387089,0.81239706,0.2312078,0.89752686,-0.6661984,0.51609796,-0.26029003
189,0.26246053,0.7469317,0.2958981,0.23578717,0.53020054,-0.6717665,0.722638,-0.25356552
190,0.9368132,0.7091361,0.9412033,0.21473831,0.938691,-0.6461727,0.2770391,-0.2844744
191,0.24097058,0.7440963,0.32926595,0.23420809,0.5816598,-0.6698465,0.9026797,-0.2558843
192,0.122757934,0.7304106,0.13615663,0.22658634,0.42127612,-0.660579,0.9147022,-0.26707634
193,0.8311127,0.73166704,0.84175956,0.22728609,0.85424656,-0.6614298,0.43906316,-0.26604882
194,0.15328431,0.7406988,0.15645458,0.232316,0.32312617,-0.66754586,0.8900131,-0.2586627
195,0.17926832,0.72817135,0.17508252,0.22533928,0.51777285,-0.6590627,0.9214584,-0.26890755
196,0.5993828,0.74419653,0.5999837,0.23426393,0.7872595,-0.66991436,0.5827532,-0.2558023
197,0.874562,0.7242012,0.86390907,0.22312826,0.87835276,-0.6563742,0.37987638,-0.2721543
198,0.19643466,0.7379662,0.1572645,0.23079416,0.37756795,-0.6656954,0.88933486,-0.26089743
199,0.3103237,0.7555605,0.3308651,0.24059269,0.46326488,-0.6776097,0.7763325,-0.24650893
